subj_orgID,session_id,block_num,probe_number,ApEn_win0,BV_std_win0,ApEn_win1,BV_std_win1,ApEn_win2,BV_std_win2,ApEn_win3,BV_std_win3,ApEn_win4,BV_std_win4,ApEn_win5,BV_std_win5,ApEn_win6,BV_std_win6,ApEn_win7,BV_std_win7,ApEn_win8,BV_std_win8
CLONESA_G1_sub_21,ses_1,1.0,11,0.415688881513983,0.05178079279921953,0.4776171124138062,0.04656095245148996,0.4454332070802691,0.05233925694162707,0.3944709376090363,0.05651613554433552,0.45323210765687993,0.037355216186763344,0.3118308804952523,0.03748321102883597,0.47420023167379766,0.04171070974644486,0.5060050027959089,0.04805671723620611,0.20240638576827097,0.06019159687862115
CLONESA_G1_sub_21,ses_1,1.0,12,0.18542443178693357,0.09510739193833552,0.530761886237348,0.08311344039669234,0.08815135600564172,0.05349114818200072,0.2640549396141654,0.06422479786857851,0.3327182076559221,0.05259282674218483,0.1536919448624121,0.070333290147561,0.2861934075941974,0.06790549885208819,0.024913053640556182,0.05810858117740461,0.18764169517739804,0.05888123571648027
CLONESA_G1_sub_21,ses_1,1.0,13,0.17189835656615182,0.11837068280480119,0.10221745537990046,0.0704692512647359,0.2542450555384015,0.06151533371043795,0.2317389541703858,0.03633827464889657,0.5283400057216423,0.03338981166270117,0.5879412656051697,0.047915099335569984,0.4628716680549516,0.06211690728438065,0.19478938378409527,0.05780168096256413,0.25424752831535624,0.04683625795663828
CLONESA_G1_sub_21,ses_1,2.0,1,0.7235755191987989,0.06053339475293836,0.3685687836911735,0.03141355306084412,0.4778664693067367,0.04590634656583744,0.30022901701942484,0.049322250799823046,0.30978862784625205,0.04308820022954776,0.09576835798981698,0.03860235065860545,0.297409398613687,0.03941851388222297,0.5031411574316866,0.05460001310416643,0.3097886278462525,0.04957117113592979
CLONESA_G1_sub_21,ses_1,2.0,2,0.5490484155876743,0.059833186877584564,0.37788831638144726,0.04963642810744703,0.5205846328832981,0.046959056319959835,0.5569303188014403,0.051178152066752254,0.37762511966477685,0.049130872137679894,0.35888966032156056,0.04349291535264287,0.20969819168675485,0.04596289180851587,0.20885548315835356,0.041051426071650236,0.2931285216463173,0.04040979455235553
CLONESA_G1_sub_21,ses_1,2.0,3,0.5496601126540428,0.058682774178080335,0.4374158982107481,0.05621731840604562,0.3718488931601107,0.04003507556553293,0.24002116106387872,0.04640498752947231,0.261270106879647,0.04550977098816651,0.3074106420502174,0.040307369562153,0.5117326293927285,0.03942332291525271,0.4337596909606707,0.034291428436760536,0.12393407943483448,0.027744459937508313
CLONESA_G1_sub_21,ses_1,2.0,4,0.2958241853898298,0.04132495385832332,0.21235121426755166,0.046358388385380235,0.3599099022288019,0.05337254606592724,0.22994640688209245,0.074511175926455,0.15900666035490252,0.07802618993511269,0.341544835786872,0.05119069134670514,0.22869560622461949,0.06891701976119649,0.09719582099308299,0.07854145336515476,0.4484196806660834,0.06020233149664347
CLONESA_G1_sub_21,ses_1,2.0,5,0.18248579418728994,0.04765059943562231,0.01729605165638093,0.04394612044467349,0.12393407943483448,0.04108229074212469,0.19539167157240822,0.044564193175061474,0.1217058965419544,0.06444939574373598,0.37379390284269487,0.06612771351589254,0.3763063854791393,0.04800175799766919,0.37297503181648484,0.04324412673208054,0.10874827400241527,0.04496717298309194
CLONESA_G1_sub_21,ses_1,2.0,6,0.024913053640556182,0.04683329483713153,0.0990597171424028,0.04922876863990483,0.27123473055960945,0.052515034900351046,0.1474784665482327,0.05025505509842984,0.3646298704643356,0.04435183074848278,0.2926639952622383,0.04972857885128064,0.47892074369026316,0.05083886818921013,0.5207278822529564,0.045217159253145484,0.3525300684422483,0.06693849839085789
CLONESA_G1_sub_21,ses_1,2.0,7,0.10338535997399267,0.06460594313541594,0.228199263356629,0.05307836393070546,0.21549280278538196,0.05434555303324271,0.1594314125159353,0.06183028992983694,0.46692774928911973,0.05723571712498176,0.2766979655502415,0.06133229122609892,0.27554718197080974,0.06701691648698804,0.33417694399827846,0.07320673299220157,0.32197613102338973,0.06738223142945415
CLONESA_G1_sub_21,ses_1,2.0,8,0.3859096635894099,0.058258136840206365,0.3619892138914671,0.05711170930830948,0.5392909344735588,0.048890790364955174,0.5443844113579961,0.03736997810689684,0.3856019351687898,0.03610049176058618,0.28089619226983453,0.0428203651100032,0.6559341185514111,0.05519709114188998,0.4645541566471203,0.06252327963664543,0.5020401504853425,0.06854508307455809
CLONESA_G1_sub_21,ses_1,2.0,9,0.4041977624474571,0.09681868045541005,0.4504253795748909,0.08200130007354012,0.505220474719374,0.04925115606250282,0.14431718780081892,0.04380565466726423,0.30853782718877776,0.04296371534718402,0.5484293646719187,0.05253879824248327,0.4236982713905584,0.05405577600705177,0.38044968247433575,0.05452955413616139,0.5758225198422697,0.05564610623225988
CLONESA_G1_sub_21,ses_1,2.0,10,0.4235590704864678,0.04626289423167302,0.3517339964509678,0.0661654684995912,0.18057743403021176,0.05472047253082319,0.4356509764856331,0.03709454792653967,0.3479319469997515,0.04588199419309694,0.5896029818817272,0.0536871845552365,0.4656327208977835,0.0579174904961821,0.5089685643474837,0.07268947404219955,0.2223184540530263,0.07833409394797933
CLONESA_G1_sub_21,ses_1,2.0,11,0.5655197656055599,0.04508301142137133,0.01682535086808956,0.04308326799538272,0.4320003616534902,0.054482382041278136,0.5146413870613116,0.050973090705002826,0.2353606826498611,0.048730898888861195,0.3558461540435034,0.07710301307457608,0.4359039323971685,0.080062210380433,0.3507725006407547,0.057935311278026584,0.4014933817036552,0.0637720004688826
CLONESA_G1_sub_21,ses_1,2.0,12,0.3759352716429054,0.04909314285291258,0.29098172209478346,0.029932614474580243,0.4744462437130712,0.058190288018457804,0.6240896701520566,0.05210859728702948,0.2077736630647684,0.03798362088939153,0.44772890006734256,0.04371878524928514,0.6164885410273055,0.046034096409511255,0.1890871959069078,0.05867197000770007,0.12434684556849884,0.07152212676351781
CLONESA_G1_sub_21,ses_1,2.0,13,0.2656446881333556,0.08920952894422272,0.37822022073237926,0.07438670702578627,0.25697741408930375,0.07461748382449718,0.47488720703448184,0.07696528951305322,0.3014274115625484,0.05059835730171245,0.31639002956587037,0.04535927376051315,0.31473807812768584,0.05338645426566084,0.10338535997399356,0.04901302941812966,0.3385693933275662,0.03883869544777059
CLONESA_G1_sub_21,ses_1,2.0,14,0.0332689204541623,0.059674732433211794,0.036249671134715555,0.04069352305849634,0.10536051565782678,0.0241853415974285,0.10536051565782678,0.03456160041543924,0.11778303565638337,0.04725686194134776,0.3105277926781409,0.04743742742871152,0.28175958543296287,0.04183536403759361,0.016995582785827912,0.028357659104568098,0.1882869412068806,0.03671600013676615
CLONESA_G1_sub_21,ses_1,2.0,15,0.11778303565638337,0.05393304353969513,0.19028237792581404,0.05155663386439369,0.25661718482366513,0.04965248430930272,0.15649508588704197,0.05682516038473068,0.21304219765545018,0.052891348823913706,0.15674334039929194,0.08588848740142174,0.17189835656615138,0.09777897361867506,0.15415067982725872,0.09520955866816337,0.21304219765545018,0.06464530525322573
CLONESA_G1_sub_21,ses_1,2.0,16,0.03624967113471511,0.07612627445977253,0.016995582785827912,0.05754315468928708,0.10538507270149489,0.030982337998384377,0.11778303565638337,0.03991429271262461,0.3123504100000485,0.06660023346133619,0.2947362213615332,0.062092465911781754,0.10709894014319787,0.043559650136558596,0.03326892045416274,0.04659149248455013,0.31235041000004826,0.08073787304623979
CLONESA_G1_sub_21,ses_1,2.0,17,0.04872750339269416,0.03761127160500227,0.043891371761297204,0.04296348978115201,0.039755402515463834,0.047292736447780766,0.11778303565638337,0.03841572494464416,0.25661718482366513,0.059945615373366325,0.3123504100000485,0.06300418752684862,0.04872750339269394,0.06541357367022055,0.043891371761297204,0.058316660268656985,0.04872750339269416,0.07631173254915369
CLONESA_G1_sub_21,ses_1,2.0,18,0.039755402515463834,0.06558813146546366,0.04872750339269416,0.07766671221939735,0.039755402515463834,0.0658063042601285,0.15674334039929194,0.05793086738480063,0.03624967113471511,0.038744888384144215,0.31235041000004826,0.054054281540563444,0.3303381135706045,0.052239720170193925,0.38936676339559795,0.08674594037540896,0.039755402515463834,0.12260370926101523
CLONESA_G1_sub_21,ses_1,2.0,19,0.287682072451781,0.04653669850854671,0.22314355131420993,0.07135969196426016,0.043891371761297204,0.07159577755496609,0.20083598442816997,0.057693482279706915,0.043891371761297204,0.06219145831048648,0.043891371761297204,0.047117451743475425,0.24193342334985313,0.03762815250164102,0.15415067982725872,0.04724656478760255,0.04872750339269394,0.03266339733437902
CLONESA_G1_sub_21,ses_1,3.0,1,0.5571939989311425,0.06470210705042646,0.44907827193288385,0.06503749221001824,0.3349548708940171,0.050779621908896046,0.3785430140823065,0.03525735984897571,0.5450482130945227,0.055897442370389384,0.3685181129755264,0.06980584155435335,0.5375795361325455,0.07882883947536726,0.4488552101031391,0.09745412694154396,0.29816711059415946,0.104677661532764
CLONESA_G1_sub_21,ses_1,3.0,2,0.6266072474630886,0.043644291665078556,0.5521138697802561,0.0474641325629687,0.6306192019199679,0.06894480679289297,0.3859096635894099,0.07172265680715541,0.42921971299838324,0.056824055840734786,0.3279301146095497,0.049532911328707366,0.4353944712573008,0.043053933236473045,0.21495817619468927,0.039325305563157914,0.365594204485332,0.05276875196925537
CLONESA_G1_sub_21,ses_1,3.0,3,0.5578964748959494,0.07015288318335897,0.3168126622234406,0.05454635491925218,0.4823072162417481,0.04973054790809186,0.4745303528031366,0.045386625372410595,0.4425125686560416,0.04156206811803464,0.23778422317601544,0.04409403048833962,0.4889355821758512,0.050388468865098804,0.382410177990649,0.07220319509829677,0.5240592957807415,0.07488972670490576
CLONESA_G1_sub_21,ses_1,3.0,4,0.38819436937446405,0.05081982659506833,0.42388576843452563,0.06052231797514275,0.5885371263954831,0.056644159661090106,0.4340090478536016,0.05005683012636961,0.4447186909888272,0.08578851203298979,0.5075902160197665,0.0799229604858187,0.34312511634648946,0.051074579877828305,0.2748538341000939,0.046373787675828185,0.38910886386272114,0.04478857569547065
CLONESA_G1_sub_21,ses_1,3.0,5,0.23987137566182337,0.03911760051995975,0.2509069997422495,0.04601997654744786,0.1954658350290046,0.06424602109155231,0.2434690100289778,0.06929998128799165,0.36666090626303083,0.04781764173215722,0.3729750318164844,0.039639409910748685,0.10874827400241527,0.04469838088628317,0.30896185162302015,0.050187552231916996,0.12434684556849884,0.05129096204083918
CLONESA_G1_sub_21,ses_1,3.0,6,0.5273178164300454,0.06047227724413905,0.49502140641048564,0.05622436172598713,0.4744907769652711,0.05090296048055886,0.47943881445150893,0.04890533531796495,0.5211597800663603,0.04953431423298136,0.5049729008485326,0.04405174154397734,0.39790568384507363,0.03889395615068187,0.1890871959069078,0.0454647103483691,0.020728895627389,0.05687783107417375
CLONESA_G1_sub_21,ses_1,3.0,7,0.6181373804895371,0.0690956857095399,0.3801370020105921,0.06461044613519287,0.3197042613277521,0.0531457840098949,0.23802196060370617,0.04260418195781587,0.418661679943797,0.040965381214670304,0.2861482483661604,0.04045189682999672,0.4133949362426037,0.04574073660270304,0.36952671890770583,0.050704635304264604,0.2974093986136874,0.05534327053923456
CLONESA_G1_sub_21,ses_1,3.0,8,0.5964588170351139,0.04673378219023152,0.4053804896403381,0.06228258786005471,0.32694198115125594,0.05964386576078651,0.2640549396141654,0.06211950104571035,0.24667663940027174,0.07569962924644405,0.25271297065668996,0.08749165035877218,0.5631158178283331,0.10349707198759778,0.18672609296975518,0.10219008854086536,0.20881990026349628,0.09992519859099744
CLONESA_G1_sub_21,ses_1,3.0,9,0.17741154204417198,0.07434675137534316,0.2732616901175313,0.06130564205441602,0.3517339964509678,0.0558434199886934,0.4193616052259159,0.053296069294542156,0.20166459901740863,0.041640036442032534,0.4004484373568262,0.04843816818653483,0.3327182076559221,0.06165547950629177,0.30991811993758045,0.054499934286406426,0.3688065211188656,0.03456789306626631
CLONESA_G1_sub_21,ses_1,3.0,10,0.3903341487750769,0.04503409173558875,0.42935869715734354,0.06044235071534061,0.5138066808256898,0.06992448730816446,0.39550087115582633,0.0560149863116607,0.4174164703149059,0.04866236399274055,0.22809468055769244,0.045521575196694725,0.5065465667983804,0.05136382699899711,0.5271622244341825,0.04711570198989589,0.39310524888634557,0.043774915416204006
CLONESA_G1_sub_21,ses_1,3.0,11,0.45043280891784354,0.08338407479841078,0.3089618516230197,0.06809078561529908,0.39941029798603456,0.05791241149858597,0.5917104294187197,0.03719421989877101,0.1410349236449977,0.04493855330924956,0.5265913281776098,0.05799230397653767,0.3690770314028984,0.05749609216662291,0.25493325624577023,0.06354041558250127,0.3269216119285101,0.06934173227388953
CLONESA_G1_sub_21,ses_1,3.0,12,0.5422425722894932,0.07211384906371092,0.22662066653685953,0.06002894482604567,0.30816739366155854,0.06830255259624422,0.5515473467975078,0.0874580897041001,0.5844616846879358,0.08538890669823498,0.41358537872124934,0.04869979573050919,0.20988157756708503,0.04300092105747114,0.6039180904112553,0.0826085536567004,0.4435422663004316,0.12121651985747982
CLONESA_G1_sub_21,ses_1,3.0,13,0.08346476839301165,0.07221024877766216,0.48802647427595236,0.0855994385625289,0.3600997537083197,0.08258680584360445,0.11584637666236697,0.0681361630625853,0.3760399064409188,0.06237093210189372,0.2820350691424016,0.0528969518721693,0.35599843988358204,0.06567839244954503,0.10221745537990046,0.0762451215257494,0.2400451068589815,0.0528066094550586
CLONESA_G1_sub_21,ses_1,4.0,1,0.3738443419784212,0.08949147819891357,0.39267419675617754,0.057264066961111526,0.460935532355768,0.05473612641664612,0.6551395437467775,0.08148640202009877,0.5490680590419643,0.0779290427541332,0.6763298455503717,0.08896970835511415,0.5033625325920126,0.08483136528720156,0.5307884297402592,0.042952212428344856,0.48400829991688976,0.10035298870972394
CLONESA_G1_sub_21,ses_1,4.0,2,0.34330145069813023,0.05856651002628861,0.32661352190552595,0.05253241997536782,0.41601291957395903,0.04448323679882002,0.311676548998014,0.0386739896375373,0.0923439192220008,0.040824557002082054,0.2303942886546677,0.060565897289507,0.34941308615068944,0.07048668794017988,0.4533329051554018,0.05374941244580774,0.07183120813441857,0.03934459976770829
CLONESA_G1_sub_21,ses_1,4.0,3,0.27544596733335336,0.048527218051438344,0.3394334372111807,0.05003904404721728,0.4078053729757656,0.052546287047405285,0.3319496096413199,0.05064798513056214,0.5577653835003971,0.06823391649892574,0.39082509039795,0.09119484912688074,0.5790421137154964,0.09586163743724263,0.6322007930912386,0.08543202604648878,0.4999814131582636,0.07003990670174524
CLONESA_G1_sub_21,ses_1,4.0,4,0.360296440150778,0.045550161217057544,0.30114701680536715,0.057842510518532265,0.3818020679710208,0.05474271033664306,0.41173326608165706,0.03828401386186593,0.42539081390331424,0.04728922026653814,0.5220905711374764,0.06265448052140954,0.6645475256669664,0.0540566380359558,0.37730955488279605,0.03265346783910815,0.4045042879140426,0.04229456947635215
CLONESA_G1_sub_21,ses_1,4.0,5,0.3806627206105966,0.07554023207405813,0.5586668416237206,0.07156215845536627,0.29634158925674825,0.05253336376851477,0.4560754739382,0.050749407885510696,0.5959082448774509,0.0699862364721187,0.22546811193782057,0.09065405199048786,0.6029836837578819,0.07763290069344995,0.44053254960219546,0.07671267326217825,0.37862268072852645,0.06325819503672092
CLONESA_G1_sub_21,ses_1,4.0,6,0.5271304576216309,0.052411079812966846,0.5708334241258679,0.05112739757557743,0.5552478686783684,0.046512516107844334,0.47142015752383015,0.03595516292426311,0.5058705728896973,0.036368338358922725,0.4201545339794963,0.040218299698313094,0.39382639469687497,0.04983415280633023,0.44187077524540586,0.05373413012337579,0.2872059030442915,0.05198085176343445
CLONESA_G1_sub_21,ses_1,4.0,7,0.2622973596539153,0.04631599912528257,0.341544835786872,0.061535940801662886,0.07343946496018017,0.07632343900818206,0.22231845405302675,0.07399302065588167,0.20240638576827052,0.06458446341863806,0.228199263356629,0.05307836393070546,0.2495101486259066,0.05276053612235106,0.11584637666236697,0.06281165083699933,0.45544209833543015,0.0602509400840156
CLONESA_G1_sub_21,ses_1,4.0,8,0.3277166320188969,0.05827880848146635,0.4704687590543948,0.1042688875545273,0.4675968687883607,0.11000541685289071,0.2588752362532243,0.07422223980529545,0.2536929591774493,0.1013593680552158,0.4852937528261734,0.10403486865100547,0.3737127893094305,0.0973694981239152,0.35346658193402436,0.14407490449657023,0.45741689430195054,0.12091074168286763
CLONESA_G1_sub_21,ses_1,4.0,9,0.3966425346483984,0.055133724802908374,0.37228271591180917,0.05095356087401758,0.12393407943483448,0.045629162941200375,0.32116575464659025,0.047064768110939376,0.2732616901175313,0.060253593489431496,0.18717238179991957,0.0693181625538289,0.20826600073702695,0.07052620897612254,0.30068562481168604,0.06836910462710714,0.21533810324493619,0.06558578641404841
CLONESA_G1_sub_21,ses_1,4.0,10,0.38155180321514015,0.05438944643109093,0.44470317448267593,0.04142546298182982,0.2949084056451463,0.03454746653854726,0.16544311723784944,0.04194577695489558,0.3089618516230197,0.04764199251203629,0.5224649260771002,0.055090365245378525,0.573553816928398,0.06884562402916784,0.4814249621009159,0.07865181134777928,0.3427956364443452,0.07145956476382367
CLONESA_G1_sub_21,ses_1,4.0,11,0.3522835504080164,0.06054741288074725,0.4134963367660198,0.05181293206776638,0.3638506422606742,0.050424405338261626,0.09576835798981698,0.05803485513929435,0.2116142211403953,0.05380503461446021,0.20240638576827052,0.044481300770086905,0.39739939748958597,0.05982773333243334,0.3024632642002998,0.07049766328864124,0.19539167157240867,0.062366407823181876
CLONESA_G1_sub_21,ses_1,4.0,12,0.21201840270944805,0.05870428907698745,0.321115230299279,0.06320902553117469,0.3285271943751136,0.05752648591839224,0.4631096510782369,0.05633888398697908,0.593584912837898,0.05173730381262551,0.4310954633477353,0.055707007989174,0.3078466623162601,0.06245718194588353,0.4996461145007798,0.07656118954948829,0.41677757617581124,0.08625252759868987
CLONESA_G1_sub_21,ses_1,4.0,13,0.2527129706566895,0.044054940673104774,0.38892636213120335,0.08899759977894486,0.26564015283802345,0.08957923076066872,0.2790427311634751,0.07209683559852459,0.08346476839301165,0.07221024877766216,0.42258930080022905,0.08796018581902798,0.3600997537083197,0.08258680584360445,0.19539167157240867,0.06645845852050185,0.3760399064409188,0.06237093210189372
CLONESA_G1_sub_21,ses_1,4.0,14,0.2672987313213637,0.1020791855181881,0.3105277926781409,0.11036141681604414,0.4203890215449517,0.08284008492927653,0.12772687864186438,0.04934836875429599,0.14414066438911055,0.042542823724889996,0.19973901713232523,0.05554213887755633,0.4997395494112382,0.06298010805117825,0.22439950020709265,0.06530930145414914,0.14414066438911055,0.05621484788717397
CLONESA_G1_sub_21,ses_1,4.0,15,0.039755402515463834,0.06890120537491513,0.24211938149933765,0.06499498075552733,0.28175958543296264,0.05267771003407901,0.043891371761297204,0.04137770660424912,0.08563409798671162,0.022847194983176916,0.039755402515463834,0.047942964802311784,0.1335313926245223,0.05133073990934959,0.043891371761297204,0.06052823828355591,0.22314355131420993,0.07437133251948128
CLONESA_G1_sub_21,ses_1,4.0,16,0.09531017980432521,0.054888399278457435,0.016995582785827912,0.10670187318131145,0.046065207997056046,0.10391748099969843,0.25661718482366513,0.040253835078586576,0.03326892045416274,0.043423913496985656,0.039755402515463834,0.03782972658912592,0.3826439449254735,0.048195310825126285,0.030716580297483365,0.06497793132037875,0.010884363163204736,0.0717627528642076
CLONESA_G1_sub_21,ses_1,4.0,17,0.20881990026349673,0.039737829904973085,0.21304219765545018,0.03202556297699039,0.03326892045416274,0.033540229425927534,0.3916208142997737,0.0605050024693448,0.11778303565638337,0.08464094582157197,0.036249671134715555,0.07975611819515788,0.3105277926781409,0.05599508146073427,0.19028237792581404,0.05431126082358234,0.016995582785827912,0.05269335112958893
CLONESA_G1_sub_21,ses_1,4.0,18,0.18232155679395423,0.07375438999014007,0.043891371761297204,0.07159577755496609,0.20083598442816997,0.057693482279706915,0.043891371761297204,0.06219145831048648,0.043891371761297204,0.047117451743475425,0.24193342334985313,0.03762815250164102,0.15415067982725872,0.04724656478760255,0.04872750339269394,0.03266339733437902,0.4054651081081643,0.018750812882798493
CLONESA_G1_sub_21,ses_1,4.0,19,0.6931471805599453,0.02651723963086114,0.6931471805599453,0.047327667255126056,0.0,0.06721955020009318,0.6931471805599453,0.06990720922768891,0.6931471805599453,0.04856136140375203,0.0,0.0016276498998877287,0.6931471805599453,0.10617122299115654,0.6931471805599453,0.12185765044161721,0.0,0.0
CLONESA_G1_sub_21,ses_2,1.0,14,0.3950671220391473,0.04505572808977849,0.4306817128064253,0.033474420950319474,0.4725885438145607,0.068350320850342,0.4669938962100857,0.08678140537941112,0.6547085238463528,0.07701332844837018,0.4890092165244362,0.07983273711258616,0.47383987819830353,0.098678657493726,0.35330401438496506,0.09126465750623117,0.37578904397887913,0.056105311213522566
CLONESA_G1_sub_21,ses_2,1.0,15,0.3707143985470074,0.0444036804175401,0.38252867225747655,0.03784750759805036,0.14935457366927718,0.039905056088648444,0.2303942886546677,0.060565897289507,0.33156327723784873,0.06988378417327251,0.4840928563100597,0.05420950017538369,0.07535301669227135,0.040422493666113814,0.19697688479626585,0.04307624809349841,0.25572661343183034,0.04373865428147217
CLONESA_G1_sub_21,ses_2,1.0,16,0.5526230905129006,0.03896192701512055,0.453701138476442,0.07597240831752196,0.482301923167217,0.07683887636284537,0.5308715965015227,0.054913774120288174,0.3851865324544581,0.06478703940045283,0.7084191345537669,0.08862980280756573,0.6879596041250746,0.08175780599662091,0.5918684462854302,0.054906788322153184,0.4879681481118334,0.04051464739346642
CLONESA_G1_sub_21,ses_2,1.0,17,0.580660927313549,0.05349451060023974,0.30068562481168604,0.05909533386093718,0.1840155595576629,0.06213089308092871,0.25191951642492993,0.04675920336922014,0.47236185485730076,0.04614752191677439,0.4355702750906283,0.060347958354497674,0.6322006374196287,0.05972147855202303,0.29155243029562516,0.04831902580417333,0.49277581590508124,0.05007565989706727
CLONESA_G1_sub_21,ses_2,1.0,18,0.47972426859812023,0.03883323919647156,0.5013539032106102,0.0416561401703502,0.4004093328041991,0.04769475221591682,0.18891678964104575,0.06344389292669077,0.5372056525214957,0.06233108377856075,0.49580628654747105,0.05182415921231054,0.351909969255336,0.05765304484351329,0.5181003840537484,0.060938427695677005,0.4461542535398395,0.057494063436311485
CLONESA_G1_sub_21,ses_2,1.0,19,0.12122305069991501,0.056624352143448756,0.2096981916867544,0.07301284543457848,0.4099061005285418,0.07197936812443692,0.435332036105442,0.05866147681656502,0.4498763667983905,0.05981868066806944,0.5467459540812394,0.05882880409064567,0.6108285593547125,0.05600785211381554,0.4148867342564082,0.04994904666911008,0.5099474762421279,0.045144086235567864
CLONESA_G1_sub_21,ses_2,1.0,20,0.48189796111359473,0.07901912281968239,0.7112167672227823,0.05407017833146745,0.5051057976111681,0.043552372950782806,0.27091559360420225,0.044320458268080565,0.4393582926089623,0.04147286494934532,0.38057843457380214,0.03683709637453623,0.5250085501890958,0.0504759293623065,0.4412563304186823,0.06003930484715202,0.5049226823752289,0.06990397470647614
CLONESA_G1_sub_21,ses_2,1.0,21,0.37769902714090486,0.1150897286953365,0.4372860513068977,0.08698981575541231,0.16827338945268,0.07626731411096331,0.46056626521694066,0.06810453333857867,0.30853782718877776,0.04297724291917897,0.26837499845548596,0.06940439768935922,0.3987756756407279,0.09049476435044729,0.3269419811512564,0.0672683828979773,0.030716580297483365,0.06388099854126233
CLONESA_G1_sub_21,ses_2,1.0,22,0.12815146456205584,0.057430878775975795,0.511461421515194,0.05508835778408697,0.6253849160233924,0.05073149108558077,0.4340103822770187,0.03292849373488275,0.4866600431788153,0.0509253728331086,0.4613425587689104,0.06555510722410109,0.49697050694787714,0.06711255338417393,0.34532063741523356,0.06100382900690184,0.4623518730473344,0.0487377994563325
